customer_id,first_purchase,last_purchase,purchase_lines,unique_invoices,total_quantity,total_spend,avg_unit_price,countries,distinct_products,days_active,primary_country,return_count,return_value,customer_tenure_days,net_spend,avg_basket_size,avg_order_value,return_rate,first_purchase_month,country_group,spend_quartile,frequency_segment,recency_days,frequency,monetary,r_score,f_score,m_score,rfm_score,rfm_segment
14154,2010-01-13 12:47:00,2010-11-23 17:53:00,240,6,2757,5115.08,2.9962083333333336,1,204,5,United Kingdom,2,-197.1,314,4917.98,40.0,852.5133333333333,0.3333333333333333,2010-01,UK,Q4 (Highest),Regular (4-10),16,6,5115.08,4,4,4,444,Champions
14156,2009-12-01 12:30:00,2010-12-03 11:48:00,2621,97,108080,187371.29,3.6247310186951545,1,1092,76,EIRE,55,-2428.06,366,184943.23,27.02061855670103,1931.6627835051547,0.5670103092783505,2009-12,EU,Q4 (Highest),Loyal (11+),6,97,187371.29,4,4,4,444,Champions
14157,2010-03-03 16:49:00,2010-11-15 15:10:00,39,3,250,553.8000000000001,2.9294871794871793,1,33,3,United Kingdom,0,0.0,256,553.8000000000001,13.0,184.60000000000002,0.0,2010-03,UK,Q2,Occasional (2-3),24,3,553.8000000000001,3,3,2,332,Loyal Customers
14159,2009-12-03 12:31:00,2010-11-25 13:32:00,660,9,2169,3221.6,1.7458939393939394,1,366,8,United Kingdom,2,-308.25,357,2913.35,73.33333333333333,357.9555555555555,0.2222222222222222,2009-12,UK,Q4 (Highest),Regular (4-10),14,9,3221.6,4,4,4,444,Champions
14160,2010-01-10 12:06:00,2010-04-08 14:30:00,107,7,4661,8421.47,2.5198130841121498,1,80,7,United Kingdom,0,0.0,88,8421.47,15.285714285714286,1203.0671428571427,0.0,2010-01,UK,Q4 (Highest),Regular (4-10),245,7,8421.47,1,4,4,144,High Value
14161,2009-12-13 11:46:00,2010-12-05 13:18:00,199,5,1158,2182.46,2.545276381909548,1,153,5,United Kingdom,0,0.0,357,2182.46,39.8,436.492,0.0,2009-12,UK,Q4 (Highest),Regular (4-10),4,5,2182.46,4,3,4,434,Champions
14163,2010-09-03 17:15:00,2010-09-03 17:15:00,6,1,57,148.71,1.8566666666666667,1,6,1,United Kingdom,0,0.0,0,148.71,6.0,148.71,0.0,2010-09,UK,Q1 (Lowest),One-time,97,1,148.71,2,1,1,211,Moderate
14166,2010-03-23 15:10:00,2010-07-22 19:42:00,51,2,82,251.15,3.303921568627451,1,39,2,United Kingdom,0,0.0,121,251.15,25.5,125.575,0.0,2010-03,UK,Q1 (Lowest),Occasional (2-3),140,2,251.15,1,2,1,121,Moderate
14167,2010-01-27 16:07:00,2010-09-01 17:15:00,65,4,193,711.7,4.041538461538462,1,32,4,United Kingdom,0,0.0,217,711.7,16.25,177.925,0.0,2010-01,UK,Q3,Regular (4-10),99,4,711.7,2,3,3,233,High Value
14168,2010-05-24 12:28:00,2010-10-15 10:49:00,15,2,147,370.45,3.0233333333333334,1,11,2,United Kingdom,2,-64.55,143,305.9,7.5,185.225,1.0,2010-05,UK,Q2,Occasional (2-3),55,2,370.45,2,2,2,222,Moderate
14169,2010-09-21 13:39:00,2010-10-05 08:45:00,63,2,201,613.11,4.057936507936508,1,49,2,United Kingdom,0,0.0,13,613.11,31.5,306.555,0.0,2010-09,UK,Q2,Occasional (2-3),65,2,613.11,2,2,2,222,Moderate
14170,2010-11-09 14:06:00,2010-11-29 13:10:00,145,3,270,570.18,2.4720689655172414,1,123,3,United Kingdom,0,0.0,19,570.18,48.333333333333336,190.05999999999997,0.0,2010-11,UK,Q2,Occasional (2-3),10,3,570.18,4,3,2,432,Loyal Customers
14171,2009-12-09 13:50:00,2009-12-09 13:50:00,6,1,44,135.0,3.2566666666666664,1,6,1,United Kingdom,0,0.0,0,135.0,6.0,135.0,0.0,2009-12,UK,Q1 (Lowest),One-time,365,1,135.0,1,1,1,111,At Risk
14172,2010-03-07 10:58:00,2010-04-13 13:26:00,44,3,78,369.02,5.856590909090909,1,38,3,United Kingdom,1,-12.75,37,356.27,14.666666666666666,123.00666666666666,0.3333333333333333,2010-03,UK,Q2,Occasional (2-3),240,3,369.02,1,3,2,132,Frequent Buyers
14173,2009-12-09 12:46:00,2010-03-08 13:24:00,4,2,44,135.16,5.12,1,3,2,United Kingdom,1,-19.049999999999997,89,116.11,2.0,67.58,0.5,2009-12,UK,Q1 (Lowest),Occasional (2-3),276,2,135.16,1,2,1,121,At Risk
14175,2010-03-22 10:43:00,2010-10-17 13:59:00,182,5,1494,4456.58,4.778626373626373,1,125,5,United Kingdom,23,-214.2,209,4242.38,36.4,891.316,4.6,2010-03,UK,Q4 (Highest),Regular (4-10),53,5,4456.58,2,3,4,234,High Value
14176,2010-11-23 13:21:00,2010-12-07 11:45:00,15,2,117,339.11,3.7393333333333336,1,14,2,United Kingdom,0,0.0,13,339.11,7.5,169.555,0.0,2010-11,UK,Q2,Occasional (2-3),2,2,339.11,4,2,2,422,Recent Customers
14177,2010-02-26 11:59:00,2010-11-23 14:23:00,164,9,839,1660.23,3.96890243902439,1,118,6,United Kingdom,0,0.0,270,1660.23,18.22222222222222,184.47,0.0,2010-02,UK,Q3,Regular (4-10),16,9,1660.23,4,4,3,443,Champions
14180,2010-06-09 14:56:00,2010-12-02 13:08:00,61,9,159,1570.73,13.70967213114754,1,44,9,United Kingdom,3,-100.75,175,1469.98,6.777777777777778,174.52555555555557,0.3333333333333333,2010-06,UK,Q3,Regular (4-10),7,9,1570.73,4,4,3,443,Champions
14181,2010-05-26 12:32:00,2010-10-25 08:27:00,52,2,120,308.35,2.714423076923077,1,48,2,United Kingdom,0,0.0,151,308.35,26.0,154.175,0.0,2010-05,UK,Q2,Occasional (2-3),45,2,308.35,3,2,2,322,Recent Customers
14182,2010-04-22 15:36:00,2010-09-22 11:45:00,50,4,174,678.77,4.9318,1,42,4,United Kingdom,2,-18.7,152,660.0699999999999,12.5,169.6925,0.5,2010-04,UK,Q2,Regular (4-10),78,4,678.77,2,3,2,232,Frequent Buyers
14183,2010-08-15 15:36:00,2010-10-24 14:45:00,34,2,60,278.34000000000003,5.3167647058823535,1,27,2,United Kingdom,0,0.0,69,278.34000000000003,17.0,139.17000000000002,0.0,2010-08,UK,Q1 (Lowest),Occasional (2-3),46,2,278.34000000000003,3,2,1,321,Recent Customers
14186,2010-03-05 11:17:00,2010-10-08 13:30:00,104,5,1550,1550.63,1.4717307692307693,1,75,5,United Kingdom,0,0.0,217,1550.63,20.8,310.12600000000003,0.0,2010-03,UK,Q3,Regular (4-10),62,5,1550.63,2,3,3,233,High Value
14187,2010-08-23 12:06:00,2010-08-23 12:06:00,8,1,50,123.5,4.8,1,8,1,United Kingdom,0,0.0,0,123.5,8.0,123.5,0.0,2010-08,UK,Q1 (Lowest),One-time,108,1,123.5,2,1,1,211,Moderate
14189,2010-11-16 09:28:00,2010-12-06 11:42:00,51,2,709,1160.31,4.033921568627451,1,46,2,United Kingdom,0,0.0,20,1160.31,25.5,580.155,0.0,2010-11,UK,Q3,Occasional (2-3),3,2,1160.31,4,2,3,423,Potential Loyalists
14190,2010-02-11 14:27:00,2010-02-11 14:27:00,1,1,2,79.9,39.95,1,1,1,United Kingdom,0,0.0,0,79.9,1.0,79.9,0.0,2010-02,UK,Q1 (Lowest),One-time,301,1,79.9,1,1,1,111,At Risk
14191,2009-12-11 10:48:00,2010-11-10 12:27:00,6,2,62,132.9,2.9499999999999997,1,6,2,United Kingdom,2,-79.5,334,53.400000000000006,3.0,66.45,1.0,2009-12,UK,Q1 (Lowest),Occasional (2-3),29,2,132.9,3,2,1,321,Recent Customers
14192,2010-11-16 17:44:00,2010-11-16 17:44:00,14,1,218,293.74,1.6742857142857144,1,14,1,United Kingdom,0,0.0,0,293.74,14.0,293.74,0.0,2010-11,UK,Q1 (Lowest),One-time,23,1,293.74,3,1,1,311,Recent Customers
14193,2010-11-08 12:31:00,2010-11-08 12:31:00,22,1,208,356.8,2.5704545454545453,1,22,1,United Kingdom,0,0.0,0,356.8,22.0,356.8,0.0,2010-11,UK,Q2,One-time,31,1,356.8,3,1,2,312,Recent Customers
14194,2010-01-06 12:16:00,2010-11-12 12:26:00,373,15,4197,7321.07,3.0168364611260055,1,246,10,United Kingdom,9,-94.95,310,7226.12,24.866666666666667,488.0713333333333,0.6,2010-01,UK,Q4 (Highest),Loyal (11+),27,15,7321.07,3,4,4,344,Champions
14195,2010-03-15 17:12:00,2010-09-26 14:06:00,9,4,1384,1603.6,1.4944444444444445,1,5,3,United Kingdom,4,-164.9,194,1438.6999999999998,2.25,400.9,1.0,2010-03,UK,Q3,Regular (4-10),74,4,1603.6,2,3,3,233,High Value
14197,2010-10-25 10:01:00,2010-10-25 10:01:00,20,1,143,390.05,4.675,1,20,1,United Kingdom,0,0.0,0,390.05,20.0,390.05,0.0,2010-10,UK,Q2,One-time,45,1,390.05,3,1,2,312,Recent Customers
14198,2010-01-05 10:07:00,2010-11-04 13:50:00,52,5,333,868.33,5.676346153846154,1,33,5,United Kingdom,1,-4.25,303,864.08,10.4,173.666,0.2,2010-01,UK,Q3,Regular (4-10),35,5,868.33,3,3,3,333,Champions
14199,2010-06-27 12:13:00,2010-10-12 08:25:00,16,3,226,906.3,4.81875,1,15,3,United Kingdom,2,-175.20000000000002,106,731.0999999999999,5.333333333333333,302.09999999999997,0.6666666666666666,2010-06,UK,Q3,Occasional (2-3),58,3,906.3,2,3,3,233,High Value
14200,2010-04-01 13:01:00,2010-04-01 13:01:00,21,1,140,379.2,3.9642857142857144,1,21,1,United Kingdom,0,0.0,0,379.2,21.0,379.2,0.0,2010-04,UK,Q2,One-time,252,1,379.2,1,1,2,112,At Risk
14201,2010-04-30 13:00:00,2010-10-26 18:51:00,18,3,216,446.1,3.3277777777777775,1,17,3,United Kingdom,0,0.0,179,446.1,6.0,148.70000000000002,0.0,2010-04,UK,Q2,Occasional (2-3),44,3,446.1,3,3,2,332,Loyal Customers
14202,2010-03-25 10:36:00,2010-11-23 17:13:00,29,3,166,847.76,8.454482758620689,1,27,3,United Kingdom,0,0.0,243,847.76,9.666666666666666,282.58666666666664,0.0,2010-03,UK,Q3,Occasional (2-3),16,3,847.76,4,3,3,433,Champions
14203,2010-11-07 13:35:00,2010-11-07 13:35:00,16,1,80,339.34,5.39625,1,16,1,United Kingdom,0,0.0,0,339.34,16.0,339.34,0.0,2010-11,UK,Q2,One-time,32,1,339.34,3,1,2,312,Recent Customers
14204,2009-12-02 13:26:00,2010-10-13 13:32:00,181,3,397,874.22,2.76232044198895,1,158,3,United Kingdom,0,0.0,315,874.22,60.333333333333336,291.4066666666667,0.0,2009-12,UK,Q3,Occasional (2-3),57,3,874.22,2,3,3,233,High Value
14205,2010-03-07 12:20:00,2010-11-10 14:37:00,99,7,1138,1947.5,3.6831313131313133,1,65,6,United Kingdom,16,-257.9,248,1689.6,14.142857142857142,278.2142857142857,2.2857142857142856,2010-03,UK,Q4 (Highest),Regular (4-10),29,7,1947.5,3,4,4,344,Champions
14206,2010-11-02 11:37:00,2010-11-16 18:20:00,51,2,654,856.85,2.4445098039215685,1,43,2,United Kingdom,1,-19.9,14,836.95,25.5,428.425,0.5,2010-11,UK,Q3,Occasional (2-3),23,2,856.85,3,2,3,323,Potential Loyalists
14207,2010-01-21 09:33:00,2010-01-21 09:33:00,2,1,36,157.8,4.45,1,2,1,United Kingdom,0,0.0,0,157.8,2.0,157.8,0.0,2010-01,UK,Q1 (Lowest),One-time,322,1,157.8,1,1,1,111,At Risk
14208,2010-06-06 13:11:00,2010-06-06 13:11:00,25,1,415,415.31,2.3848,1,25,1,United Kingdom,0,0.0,0,415.31,25.0,415.31,0.0,2010-06,UK,Q2,One-time,186,1,415.31,1,1,2,112,At Risk
14209,2010-01-22 10:28:00,2010-11-19 13:58:00,144,9,1048,2919.84,5.078055555555555,1,97,9,United Kingdom,5,-49.599999999999994,301,2870.2400000000002,16.0,324.4266666666667,0.5555555555555556,2010-01,UK,Q4 (Highest),Regular (4-10),20,9,2919.84,3,4,4,344,Champions
14210,2010-01-06 10:17:00,2010-12-03 12:43:00,227,11,1844,3955.6800000000003,3.4457268722466963,1,128,10,United Kingdom,6,-42.25,331,3913.4300000000003,20.636363636363637,359.60727272727274,0.5454545454545454,2010-01,UK,Q4 (Highest),Loyal (11+),6,11,3955.6800000000003,4,4,4,444,Champions
14211,2009-12-09 12:48:00,2010-10-24 12:54:00,128,9,1333,2161.19,2.6903125,1,96,7,United Kingdom,7,-67.8,319,2093.39,14.222222222222221,240.13222222222223,0.7777777777777778,2009-12,UK,Q4 (Highest),Regular (4-10),46,9,2161.19,3,4,4,344,Champions
14212,2010-09-20 11:48:00,2010-09-20 11:48:00,12,1,894,1119.6599999999999,1.7725,1,12,1,United Kingdom,0,0.0,0,1119.6599999999999,12.0,1119.6599999999999,0.0,2010-09,UK,Q3,One-time,80,1,1119.6599999999999,2,1,3,213,Moderate
14213,2010-10-31 10:37:00,2010-10-31 10:37:00,5,1,244,1192.2,4.89,1,5,1,United Kingdom,5,-1192.2,0,0.0,5.0,1192.2,5.0,2010-10,UK,Q3,One-time,39,1,1192.2,3,1,3,313,Potential Loyalists
14215,2009-12-08 09:35:00,2010-12-06 15:34:00,84,4,927,1626.61,3.559404761904762,1,81,4,United Kingdom,0,0.0,363,1626.61,21.0,406.6525,0.0,2009-12,UK,Q3,Regular (4-10),3,4,1626.61,4,3,3,433,Champions
14216,2010-10-21 15:07:00,2010-10-21 15:07:00,18,1,118,310.74,4.773333333333333,1,18,1,United Kingdom,2,-7.6499999999999995,0,303.09000000000003,18.0,310.74,2.0,2010-10,UK,Q2,One-time,49,1,310.74,3,1,2,312,Recent Customers
14217,2010-06-30 12:54:00,2010-12-08 13:28:00,81,7,567,1411.91,5.794691358024691,1,68,7,United Kingdom,4,-130.39999999999998,161,1281.5100000000002,11.571428571428571,201.70142857142858,0.5714285714285714,2010-06,UK,Q3,Regular (4-10),1,7,1411.91,4,4,3,443,Champions
14219,2010-08-03 14:42:00,2010-10-26 10:34:00,36,2,285,543.89,4.201944444444445,1,32,2,United Kingdom,0,0.0,83,543.89,18.0,271.945,0.0,2010-08,UK,Q2,Occasional (2-3),44,2,543.89,3,2,2,322,Recent Customers
14220,2010-05-19 13:26:00,2010-05-21 13:29:00,17,2,196,882.5999999999999,4.514705882352941,1,12,2,United Kingdom,0,0.0,2,882.5999999999999,8.5,441.29999999999995,0.0,2010-05,UK,Q3,Occasional (2-3),202,2,882.5999999999999,1,2,3,123,At Risk
14221,2010-04-06 14:10:00,2010-09-16 14:41:00,154,8,1617,3084.69,3.4040909090909093,1,67,7,United Kingdom,1,-5.95,163,3078.7400000000002,19.25,385.58625,0.125,2010-04,UK,Q4 (Highest),Regular (4-10),84,8,3084.69,2,4,4,244,High Value
14224,2010-06-13 13:46:00,2010-11-14 13:53:00,116,5,343,831.98,4.380603448275862,1,101,5,United Kingdom,0,0.0,154,831.98,23.2,166.39600000000002,0.0,2010-06,UK,Q3,Regular (4-10),25,5,831.98,3,3,3,333,Champions
14225,2010-01-12 15:02:00,2010-10-01 10:32:00,86,4,1167,2031.07,2.8493023255813954,1,70,4,United Kingdom,4,-21.9,261,2009.1699999999998,21.5,507.7675,1.0,2010-01,UK,Q4 (Highest),Regular (4-10),69,4,2031.07,2,3,4,234,High Value
14226,2010-09-24 14:32:00,2010-09-24 14:32:00,31,1,418,770.34,2.3787096774193546,1,31,1,United Kingdom,1,-4.2,0,766.14,31.0,770.34,1.0,2010-09,UK,Q3,One-time,76,1,770.34,2,1,3,213,Moderate
14227,2010-02-08 09:38:00,2010-10-21 10:49:00,201,5,2225,3015.2000000000003,2.404129353233831,1,163,4,United Kingdom,3,-6.15,255,3009.05,40.2,603.0400000000001,0.6,2010-02,UK,Q4 (Highest),Regular (4-10),49,5,3015.2000000000003,3,3,4,334,Champions
14228,2010-06-11 12:29:00,2010-09-28 09:45:00,38,3,260,745.5,4.74921052631579,1,38,3,United Kingdom,0,0.0,108,745.5,12.666666666666666,248.5,0.0,2010-06,UK,Q3,Occasional (2-3),72,3,745.5,2,3,3,233,High Value
14229,2010-08-25 11:47:00,2010-11-01 13:04:00,32,4,324,1046.84,4.82125,1,21,3,United Kingdom,3,-28.45,68,1018.3899999999999,8.0,261.71,0.75,2010-08,UK,Q3,Regular (4-10),38,4,1046.84,3,3,3,333,Champions
14230,2010-06-09 13:56:00,2010-09-30 09:07:00,33,3,246,979.8000000000001,5.499393939393939,1,27,2,United Kingdom,0,0.0,112,979.8000000000001,11.0,326.6,0.0,2010-06,UK,Q3,Occasional (2-3),70,3,979.8000000000001,2,3,3,233,High Value
14231,2010-09-15 09:52:00,2010-09-15 09:52:00,19,1,201,309.91,2.0489473684210524,1,19,1,United Kingdom,0,0.0,0,309.91,19.0,309.91,0.0,2010-09,UK,Q2,One-time,85,1,309.91,2,1,2,212,Moderate
14233,2010-03-05 16:35:00,2010-08-31 15:03:00,38,3,581,1441.55,3.4078947368421053,1,30,3,United Kingdom,3,-122.10000000000001,178,1319.45,12.666666666666666,480.51666666666665,1.0,2010-03,UK,Q3,Occasional (2-3),100,3,1441.55,2,3,3,233,High Value
14235,2010-03-30 13:36:00,2010-07-29 17:24:00,69,4,1055,1573.1299999999999,2.283478260869565,1,53,3,United Kingdom,0,0.0,121,1573.1299999999999,17.25,393.28249999999997,0.0,2010-03,UK,Q3,Regular (4-10),133,4,1573.1299999999999,2,3,3,233,High Value
14236,2010-07-22 14:27:00,2010-12-02 18:49:00,35,4,502,1253.78,3.271714285714286,1,29,4,United Kingdom,2,-11.899999999999999,133,1241.8799999999999,8.75,313.445,0.5,2010-07,UK,Q3,Regular (4-10),7,4,1253.78,4,3,3,433,Champions
14237,2010-04-28 10:04:00,2010-12-01 13:20:00,26,2,238,471.14,4.460769230769231,1,26,2,United Kingdom,1,-5.1,217,466.03999999999996,13.0,235.57,0.5,2010-04,UK,Q2,Occasional (2-3),8,2,471.14,4,2,2,422,Recent Customers
14238,2009-12-05 10:58:00,2010-02-15 11:39:00,5,2,78,287.38,4.928,1,5,2,United Kingdom,0,0.0,72,287.38,2.5,143.69,0.0,2009-12,UK,Q1 (Lowest),Occasional (2-3),297,2,287.38,1,2,1,121,At Risk
14239,2009-12-05 12:36:00,2010-10-04 15:01:00,98,10,736,1882.3200000000002,3.825918367346939,1,41,10,United Kingdom,1,-2.1,303,1880.2200000000003,9.8,188.23200000000003,0.1,2009-12,UK,Q4 (Highest),Regular (4-10),66,10,1882.3200000000002,2,4,4,244,High Value
14240,2010-10-12 12:48:00,2010-10-12 12:48:00,19,1,237,357.15,2.6210526315789475,1,19,1,United Kingdom,0,0.0,0,357.15,19.0,357.15,0.0,2010-10,UK,Q2,One-time,58,1,357.15,2,1,2,212,Moderate
14241,2010-01-12 15:11:00,2010-01-12 15:11:00,2,1,96,120.0,1.25,1,2,1,United Kingdom,0,0.0,0,120.0,2.0,120.0,0.0,2010-01,UK,Q1 (Lowest),One-time,331,1,120.0,1,1,1,111,At Risk
14243,2010-08-20 13:41:00,2010-12-09 08:34:00,230,8,2466,4842.28,3.559217391304348,1,180,8,United Kingdom,4,-12.8,110,4829.48,28.75,605.285,0.5,2010-08,UK,Q4 (Highest),Regular (4-10),0,8,4842.28,4,4,4,444,Champions
14244,2010-02-17 11:40:00,2010-02-17 11:40:00,16,1,814,366.41999999999996,1.2475,1,16,1,United Kingdom,4,-11.6,0,354.81999999999994,16.0,366.41999999999996,4.0,2010-02,UK,Q2,One-time,295,1,366.41999999999996,1,1,2,112,At Risk
14247,2010-06-06 15:07:00,2010-10-31 13:58:00,93,4,331,616.79,3.8541935483870966,1,72,4,United Kingdom,1,-2.95,146,613.8399999999999,23.25,154.1975,0.25,2010-06,UK,Q2,Regular (4-10),39,4,616.79,3,3,2,332,Loyal Customers
14248,2010-07-12 14:27:00,2010-09-06 14:04:00,39,2,590,730.37,2.4325641025641027,1,33,2,United Kingdom,0,0.0,55,730.37,19.5,365.185,0.0,2010-07,UK,Q3,Occasional (2-3),94,2,730.37,2,2,3,223,Moderate
14249,2010-01-29 14:21:00,2010-10-25 12:34:00,271,12,2382,5400.46,4.053431734317344,1,177,8,United Kingdom,0,0.0,268,5400.46,22.583333333333332,450.03833333333336,0.0,2010-01,UK,Q4 (Highest),Loyal (11+),45,12,5400.46,3,4,4,344,Champions
14252,2010-11-23 13:36:00,2010-11-23 13:36:00,10,1,111,350.99,12.633,1,10,1,United Kingdom,0,0.0,0,350.99,10.0,350.99,0.0,2010-11,UK,Q2,One-time,16,1,350.99,4,1,2,412,Recent Customers
14253,2010-03-26 15:08:00,2010-08-03 14:55:00,12,2,88,363.40000000000003,5.895833333333333,1,11,2,United Kingdom,0,0.0,129,363.40000000000003,6.0,181.70000000000002,0.0,2010-03,UK,Q2,Occasional (2-3),128,2,363.40000000000003,2,2,2,222,Moderate
14254,2010-10-03 11:52:00,2010-10-03 11:52:00,23,1,263,601.03,2.477826086956522,1,23,1,United Kingdom,0,0.0,0,601.03,23.0,601.03,0.0,2010-10,UK,Q2,One-time,67,1,601.03,2,1,2,212,Moderate
14256,2010-01-14 10:35:00,2010-08-05 09:30:00,80,3,733,1491.73,4.084875,1,70,2,United Kingdom,4,-42.65,202,1449.08,26.666666666666668,497.24333333333334,1.3333333333333333,2010-01,UK,Q3,Occasional (2-3),126,3,1491.73,2,3,3,233,High Value
14257,2010-03-01 15:36:00,2010-11-24 16:00:00,134,4,1650,2854.73,2.003731343283582,1,97,4,United Kingdom,0,0.0,268,2854.73,33.5,713.6825,0.0,2010-03,UK,Q4 (Highest),Regular (4-10),15,4,2854.73,4,3,4,434,Champions
14258,2009-12-04 08:36:00,2010-11-09 10:08:00,189,16,10388,19381.36,4.088994708994709,1,85,14,United Kingdom,10,-1004.09,340,18377.27,11.8125,1211.335,0.625,2009-12,UK,Q4 (Highest),Loyal (11+),30,16,19381.36,3,4,4,344,Champions
14260,2010-06-09 11:23:00,2010-08-25 14:55:00,51,3,544,824.28,3.0609803921568624,1,50,2,United Kingdom,0,0.0,77,824.28,17.0,274.76,0.0,2010-06,UK,Q3,Occasional (2-3),106,3,824.28,2,3,3,233,High Value
14263,2010-10-12 14:09:00,2010-10-12 14:09:00,16,1,171,322.93,2.35875,1,16,1,United Kingdom,0,0.0,0,322.93,16.0,322.93,0.0,2010-10,UK,Q2,One-time,58,1,322.93,2,1,2,212,Moderate
14264,2010-04-07 13:21:00,2010-11-25 17:42:00,62,4,483,1183.39,5.416612903225806,1,49,4,United Kingdom,3,-41.5,232,1141.89,15.5,295.8475,0.75,2010-04,UK,Q3,Regular (4-10),14,4,1183.39,4,3,3,433,Champions
14265,2010-04-06 14:39:00,2010-09-01 12:20:00,48,2,385,843.17,4.071666666666666,1,47,2,Unspecified,0,0.0,147,843.17,24.0,421.585,0.0,2010-04,Other,Q3,Occasional (2-3),99,2,843.17,2,2,3,223,Moderate
14266,2010-10-07 13:32:00,2010-10-07 13:32:00,1,1,24,40.56,1.69,1,1,1,United Kingdom,0,0.0,0,40.56,1.0,40.56,0.0,2010-10,UK,Q1 (Lowest),One-time,63,1,40.56,2,1,1,211,Moderate
14268,2010-08-26 10:45:00,2010-08-26 10:45:00,19,1,147,354.85,3.4342105263157894,1,19,1,United Kingdom,0,0.0,0,354.85,19.0,354.85,0.0,2010-08,UK,Q2,One-time,105,1,354.85,2,1,2,212,Moderate
14269,2010-09-26 12:53:00,2010-09-26 12:53:00,16,1,123,295.73,4.935625,1,16,1,United Kingdom,4,-34.05,0,261.68,16.0,295.73,4.0,2010-09,UK,Q1 (Lowest),One-time,74,1,295.73,2,1,1,211,Moderate
14271,2010-10-26 17:01:00,2010-10-26 17:01:00,28,1,60,101.86,2.3939285714285714,1,28,1,United Kingdom,0,0.0,0,101.86,28.0,101.86,0.0,2010-10,UK,Q1 (Lowest),One-time,44,1,101.86,3,1,1,311,Recent Customers
14272,2010-05-06 14:01:00,2010-05-26 09:49:00,31,2,498,482.85,2.36741935483871,1,31,2,United Kingdom,0,0.0,19,482.85,15.5,241.425,0.0,2010-05,UK,Q2,Occasional (2-3),197,2,482.85,1,2,2,122,At Risk
14274,2010-01-22 12:51:00,2010-01-22 12:51:00,15,1,178,256.6,1.6666666666666667,1,15,1,United Kingdom,0,0.0,0,256.6,15.0,256.6,0.0,2010-01,UK,Q1 (Lowest),One-time,321,1,256.6,1,1,1,111,At Risk
14275,2010-04-11 12:32:00,2010-11-09 09:06:00,23,6,538,1189.3799999999999,1.945217391304348,1,14,5,United Kingdom,0,0.0,211,1189.3799999999999,3.8333333333333335,198.23,0.0,2010-04,UK,Q3,Regular (4-10),30,6,1189.3799999999999,3,4,3,343,Champions
14276,2010-02-17 13:10:00,2010-10-28 17:13:00,57,4,662,982.94,1.9775438596491228,1,38,3,United Kingdom,11,-68.6,253,914.34,14.25,245.735,2.75,2010-02,UK,Q3,Regular (4-10),42,4,982.94,3,3,3,333,Champions
14277,2009-12-13 15:43:00,2010-10-24 12:44:00,155,5,87828,12637.16,1.4778709677419355,1,145,4,France,81,-12570.14,314,67.02000000000044,31.0,2527.432,16.2,2009-12,EU,Q4 (Highest),Regular (4-10),46,5,12637.16,3,3,4,334,Champions
14278,2010-10-26 12:07:00,2010-10-26 12:07:00,13,1,131,205.83,2.613076923076923,1,13,1,United Kingdom,0,0.0,0,205.83,13.0,205.83,0.0,2010-10,UK,Q1 (Lowest),One-time,44,1,205.83,3,1,1,311,Recent Customers
14279,2010-01-27 16:34:00,2010-07-07 08:42:00,3,2,46,191.86,4.53,1,3,2,United Kingdom,0,0.0,160,191.86,1.5,95.93,0.0,2010-01,UK,Q1 (Lowest),Occasional (2-3),155,2,191.86,1,2,1,121,Moderate
14281,2010-10-27 14:45:00,2010-10-27 14:45:00,7,1,45,245.15,6.714285714285714,1,7,1,United Kingdom,0,0.0,0,245.15,7.0,245.15,0.0,2010-10,UK,Q1 (Lowest),One-time,43,1,245.15,3,1,1,311,Recent Customers
14282,2010-02-15 11:22:00,2010-12-07 12:21:00,98,11,2810,4120.32,1.6198979591836735,1,59,11,United Kingdom,1,-5.0,295,4115.32,8.909090909090908,374.57454545454544,0.09090909090909091,2010-02,UK,Q4 (Highest),Loyal (11+),2,11,4120.32,4,4,4,444,Champions
14283,2010-05-19 12:22:00,2010-09-02 14:46:00,41,4,550,628.4399999999999,1.930487804878049,1,36,4,United Kingdom,0,0.0,106,628.4399999999999,10.25,157.10999999999999,0.0,2010-05,UK,Q2,Regular (4-10),98,4,628.4399999999999,2,3,2,232,Frequent Buyers
14284,2010-02-24 12:06:00,2010-02-24 12:06:00,35,1,349,704.4,3.4937142857142858,1,35,1,United Kingdom,0,0.0,0,704.4,35.0,704.4,0.0,2010-02,UK,Q3,One-time,288,1,704.4,1,1,3,113,At Risk
14285,2009-12-08 14:13:00,2010-07-14 14:07:00,34,4,413,1374.41,4.3685294117647056,1,33,4,United Kingdom,1,-125.78,217,1248.63,8.5,343.6025,0.25,2009-12,UK,Q3,Regular (4-10),148,4,1374.41,1,3,3,133,High Value
14286,2009-12-04 08:40:00,2010-10-31 15:39:00,219,4,4457,3851.0099999999998,1.282283105022831,1,167,3,United Kingdom,6,-50.120000000000005,331,3800.89,54.75,962.7524999999999,1.5,2009-12,UK,Q4 (Highest),Regular (4-10),39,4,3851.0099999999998,3,3,4,334,Champions
14290,2009-12-08 11:44:00,2010-10-22 12:03:00,50,3,685,2201.91,4.0122,1,43,3,United Kingdom,18,-287.93,318,1913.9799999999998,16.666666666666668,733.9699999999999,6.0,2009-12,UK,Q4 (Highest),Occasional (2-3),48,3,2201.91,3,3,4,334,Champions
