frequency_orders,purchase_lines,monetary_total_spend,total_quantity,unique_products,unique_countries,avg_unit_price,max_unit_price,recency_days,tenure_days,tenure_since_first,avg_order_value,avg_qty_per_order,is_one_time_buyer,purchase_frequency_rate,recency_to_tenure_ratio,distinct_active_days,active_months,avg_gap_days,median_gap_days,max_gap_days,return_lines,return_invoices,returned_quantity,return_value,net_spend,return_invoice_ratio,return_value_ratio,churn_label
1,22,144.36,107,22,1,1.336818181818182,2.95,93,0,93,144.36,107.0,1,0.010752688172043,1.0,1,1,93.0,93.0,93.0,0.0,0.0,0.0,0.0,144.36,0.0,0.0,0
6,204,2460.67,1191,123,1,2.797009803921569,16.95,43,149,192,410.1116666666667,198.5,0,0.03125,0.2239583333333333,6,5,29.8,35.0,37.0,2.0,2.0,2.0,4.2,2456.4700000000003,0.3333333333333333,0.0017068521987913,0
1,24,216.4,526,24,1,1.3066666666666666,3.75,61,0,61,216.4,526.0,1,0.0163934426229508,1.0,1,1,61.0,61.0,61.0,0.0,0.0,0.0,0.0,216.4,0.0,0.0,1
5,55,1223.62,386,38,1,4.9729090909090905,12.75,45,88,134,244.724,77.2,0,0.0373134328358208,0.3358208955223881,5,2,22.25,10.5,65.0,12.0,3.0,112.0,347.54999999999995,876.0700000000002,0.6,0.2840342590019776,0
10,151,3981.21,2223,105,1,2.57523178807947,12.75,56,190,247,398.121,222.3,0,0.0404858299595141,0.2267206477732793,9,7,23.875,23.0,34.0,0.0,0.0,0.0,0.0,3981.21,0.0,0.0,0
1,10,175.5,90,10,1,2.38,4.95,138,0,138,175.5,90.0,1,0.0072463768115942,1.0,1,1,138.0,138.0,138.0,0.0,0.0,0.0,0.0,175.5,0.0,0.0,1
1,36,603.25,241,36,1,4.597222222222222,12.75,13,0,13,603.25,241.0,1,0.0769230769230769,1.0,1,1,13.0,13.0,13.0,0.0,0.0,0.0,0.0,603.25,0.0,0.0,1
6,149,1167.24,563,106,1,2.7783892617449664,19.95,10,237,247,194.54,93.83333333333331,0,0.0242914979757085,0.0404858299595141,6,6,47.4,35.0,106.0,0.0,0.0,0.0,0.0,1167.24,0.0,0.0,0
3,29,927.14,484,28,1,4.872758620689655,39.95,43,141,184,309.0466666666667,161.33333333333334,0,0.0163043478260869,0.233695652173913,3,2,70.5,70.5,133.0,4.0,2.0,18.0,41.1,886.04,0.6666666666666666,0.0443298746683348,0
4,53,949.27,323,38,1,4.524716981132076,12.75,13,237,251,237.3175,80.75,0,0.0159362549800796,0.0517928286852589,3,3,119.0,119.0,141.0,0.0,0.0,0.0,0.0,949.27,0.0,0.0,0
2,31,163.14,97,24,1,2.5032258064516126,12.75,124,63,188,81.57,48.5,0,0.0106382978723404,0.6595744680851063,2,2,64.0,64.0,64.0,0.0,0.0,0.0,0.0,163.14,0.0,0.0,0
1,11,307.9,142,11,1,3.340909090909091,9.95,63,0,63,307.9,142.0,1,0.0158730158730158,1.0,1,1,63.0,63.0,63.0,0.0,0.0,0.0,0.0,307.9,0.0,0.0,0
1,29,386.53,245,29,1,2.263448275862069,7.49,140,0,140,386.53,245.0,1,0.0071428571428571,1.0,1,1,140.0,140.0,140.0,0.0,0.0,0.0,0.0,386.53,0.0,0.0,0
12,418,4560.68,2694,290,1,2.792488038277512,16.95,14,234,248,380.0566666666667,224.5,0,0.0483870967741935,0.0564516129032258,10,6,26.0,21.0,69.0,13.0,3.0,125.0,234.55,4326.13,0.25,0.05142873431155,0
4,66,1311.71,543,59,1,4.510303030303031,19.95,41,198,240,327.9275,135.75,0,0.0166666666666666,0.1708333333333333,4,4,66.33333333333333,39.0,126.0,0.0,0.0,0.0,0.0,1311.71,0.0,0.0,0
1,11,189.31,75,11,1,3.1354545454545457,5.95,238,0,238,189.31,75.0,1,0.0042016806722689,1.0,1,1,238.0,238.0,238.0,3.0,3.0,7.0,17.85,171.46,3.0,0.0942897892345887,0
5,45,2617.9,1528,42,1,3.4533333333333336,12.75,29,170,199,523.58,305.6,0,0.0251256281407035,0.1457286432160804,5,4,42.5,50.0,67.0,0.0,0.0,0.0,0.0,2617.9,0.0,0.0,1
7,185,3943.51,1872,155,1,4.093297297297298,16.95,26,223,249,563.3585714285715,267.42857142857144,0,0.0281124497991967,0.1044176706827309,4,4,74.33333333333333,79.0,92.0,13.0,3.0,26.0,102.0,3841.51,0.4285714285714285,0.0258652824514201,0
2,28,657.01,325,23,1,3.7085714285714286,7.49,162,89,251,328.505,162.5,0,0.0079681274900398,0.6454183266932271,2,2,89.0,89.0,89.0,0.0,0.0,0.0,0.0,657.01,0.0,0.0,0
1,18,245.48,320,18,1,1.1527777777777777,2.95,84,0,84,245.48,320.0,1,0.0119047619047619,1.0,1,1,84.0,84.0,84.0,0.0,0.0,0.0,0.0,245.48,0.0,0.0,1
4,164,4856.05,2963,89,1,2.3535975609756097,12.75,35,147,183,1214.0125,740.75,0,0.0218579234972677,0.1912568306010929,4,3,49.333333333333336,38.0,90.0,2.0,1.0,3.0,13.05,4843.0,0.25,0.0026873693639892,0
2,12,191.75,107,11,1,2.473333333333333,6.75,153,97,250,95.875,53.5,0,0.008,0.612,2,2,97.0,97.0,97.0,0.0,0.0,0.0,0.0,191.75,0.0,0.0,0
1,4,149.5,40,4,1,3.7375,4.95,240,0,240,149.5,40.0,1,0.0041666666666666,1.0,1,1,240.0,240.0,240.0,0.0,0.0,0.0,0.0,149.5,0.0,0.0,0
2,15,278.9,70,14,1,5.373333333333333,15.95,26,65,91,139.45,35.0,0,0.0219780219780219,0.2857142857142857,2,2,65.0,65.0,65.0,0.0,0.0,0.0,0.0,278.9,0.0,0.0,0
4,11,376.7000000000001,150,8,1,2.7809090909090908,5.95,34,142,177,94.175,37.5,0,0.0225988700564971,0.192090395480226,2,2,143.0,143.0,143.0,3.0,2.0,96.0,266.40000000000003,110.3,0.5,0.7071940536235731,1
1,1,417.6,288,1,1,1.45,1.45,92,0,92,417.6,288.0,1,0.0108695652173913,1.0,1,1,92.0,92.0,92.0,0.0,0.0,0.0,0.0,417.6,0.0,0.0,1
3,89,832.15,297,75,1,4.153707865168539,39.95,2,62,65,277.3833333333333,99.0,0,0.0461538461538461,0.0307692307692307,3,3,31.5,31.5,33.0,0.0,0.0,0.0,0.0,832.15,0.0,0.0,0
2,61,500.58,193,59,1,5.557213114754099,125.0,43,15,59,250.29,96.5,0,0.0338983050847457,0.7288135593220338,2,1,16.0,16.0,16.0,0.0,0.0,0.0,0.0,500.58,0.0,0.0,0
2,139,711.11,324,131,1,2.828561151079137,12.75,51,201,252,355.555,162.0,0,0.0079365079365079,0.2023809523809523,2,2,201.0,201.0,201.0,0.0,0.0,0.0,0.0,711.11,0.0,0.0,0
3,123,3721.0,1603,96,1,3.0791056910569106,24.95,43,134,177,1240.3333333333333,534.3333333333334,0,0.0169491525423728,0.2429378531073446,2,2,134.0,134.0,134.0,0.0,0.0,0.0,0.0,3721.0,0.0,0.0,0
2,8,196.86,92,7,1,3.8925,9.95,29,47,76,98.43,46.0,0,0.0263157894736842,0.3815789473684211,2,2,47.0,47.0,47.0,0.0,0.0,0.0,0.0,196.86,0.0,0.0,0
1,5,35.28,108,5,1,0.378,0.42,107,0,107,35.28,108.0,1,0.0093457943925233,1.0,1,1,107.0,107.0,107.0,0.0,0.0,0.0,0.0,35.28,0.0,0.0,1
3,22,335.76,206,21,1,3.138181818181818,7.49,183,61,245,111.92,68.66666666666667,0,0.0122448979591836,0.746938775510204,3,2,31.0,31.0,54.0,0.0,0.0,0.0,0.0,335.76,0.0,0.0,0
1,41,173.76,66,41,1,3.371463414634146,12.75,143,0,143,173.76,66.0,1,0.0069930069930069,1.0,1,1,143.0,143.0,143.0,0.0,0.0,0.0,0.0,173.76,0.0,0.0,1
1,8,109.2,24,8,1,5.25,12.75,84,0,84,109.2,24.0,1,0.0119047619047619,1.0,1,1,84.0,84.0,84.0,0.0,0.0,0.0,0.0,109.2,0.0,0.0,1
17,136,9259.09,6121,78,1,3.18125,19.95,3,248,252,544.6523529411764,360.05882352941177,0,0.0674603174603174,0.0119047619047619,17,9,15.5625,14.5,33.0,3.0,2.0,33.0,90.07000000000001,9169.02,0.1176470588235294,0.0097277378230474,0
4,101,1826.94,852,77,1,3.917722772277228,39.95,13,205,218,456.735,213.0,0,0.018348623853211,0.0596330275229357,4,4,68.33333333333333,68.0,71.0,10.0,4.0,18.0,108.01999999999998,1718.92,1.0,0.0591261891468794,0
2,14,258.34,136,14,1,3.1992857142857143,12.75,2,104,107,129.17,68.0,0,0.0186915887850467,0.0186915887850467,2,2,105.0,105.0,105.0,0.0,0.0,0.0,0.0,258.34,0.0,0.0,1
2,33,627.5,234,27,1,4.216666666666667,8.5,141,34,175,313.75,117.0,0,0.0114285714285714,0.8057142857142857,2,2,34.0,34.0,34.0,0.0,0.0,0.0,0.0,627.5,0.0,0.0,0
3,34,1017.77,553,27,1,2.5741176470588236,7.95,36,68,104,339.25666666666666,184.33333333333337,0,0.0288461538461538,0.3461538461538461,3,3,34.0,34.0,35.0,0.0,0.0,0.0,0.0,1017.77,0.0,0.0,0
1,7,90.96,112,7,1,1.0057142857142858,1.65,65,0,65,90.96,112.0,1,0.0153846153846153,1.0,1,1,65.0,65.0,65.0,0.0,0.0,0.0,0.0,90.96,0.0,0.0,1
3,122,4737.41,2625,107,1,2.6336065573770493,10.95,22,103,125,1579.1366666666663,875.0,0,0.024,0.176,2,2,103.0,103.0,103.0,0.0,0.0,0.0,0.0,4737.41,0.0,0.0,0
2,9,674.63,513,8,1,2.8177777777777777,9.95,111,22,133,337.315,256.5,0,0.0150375939849624,0.8345864661654135,2,2,22.0,22.0,22.0,0.0,0.0,0.0,0.0,674.63,0.0,0.0,0
1,6,107.33,41,6,1,3.3233333333333337,4.95,251,0,251,107.33,41.0,1,0.0039840637450199,1.0,1,1,251.0,251.0,251.0,0.0,0.0,0.0,0.0,107.33,0.0,0.0,1
1,15,288.0,202,15,1,1.870666666666667,2.95,40,0,40,288.0,202.0,1,0.025,1.0,1,1,40.0,40.0,40.0,0.0,0.0,0.0,0.0,288.0,0.0,0.0,0
1,19,108.6,30,19,1,3.8421052631578942,8.5,5,0,5,108.6,30.0,1,0.2,1.0,1,1,5.0,5.0,5.0,0.0,0.0,0.0,0.0,108.6,0.0,0.0,0
1,51,977.21,749,51,1,2.4258823529411764,16.95,15,0,15,977.21,749.0,1,0.0666666666666666,1.0,1,1,15.0,15.0,15.0,1.0,1.0,1.0,1.65,975.56,1.0,0.0016884804699092,0
2,11,218.53,95,10,1,2.8854545454545457,6.95,79,60,140,109.265,47.5,0,0.0142857142857142,0.5642857142857143,2,2,61.0,61.0,61.0,0.0,0.0,0.0,0.0,218.53,0.0,0.0,1
1,67,1105.74,621,67,1,3.899850746268657,12.75,16,0,16,1105.74,621.0,1,0.0625,1.0,1,1,16.0,16.0,16.0,0.0,0.0,0.0,0.0,1105.74,0.0,0.0,0
3,56,914.8,380,51,1,4.104107142857143,12.75,108,137,245,304.93333333333334,126.66666666666669,0,0.0122448979591836,0.4408163265306122,3,2,68.5,68.5,124.0,9.0,2.0,14.0,54.96999999999999,859.8299999999999,0.6666666666666666,0.0600896370791429,0
2,32,505.28,213,29,1,2.59,5.95,96,67,164,252.64,106.5,0,0.0121951219512195,0.5853658536585366,2,2,68.0,68.0,68.0,1.0,1.0,2.0,4.2,501.08,0.5,0.0083122229259024,0
1,54,1071.61,732,54,1,2.147222222222222,12.75,86,0,86,1071.61,732.0,1,0.0116279069767441,1.0,1,1,86.0,86.0,86.0,1.0,1.0,2.0,5.1,1066.51,1.0,0.0047591941097974,0
2,5,278.21999999999997,114,3,1,2.666,3.39,48,119,168,139.11,57.0,0,0.0119047619047619,0.2857142857142857,2,2,120.0,120.0,120.0,0.0,0.0,0.0,0.0,278.21999999999997,0.0,0.0,0
2,16,581.87,167,14,1,6.615,16.95,58,62,120,290.935,83.5,0,0.0166666666666666,0.4833333333333333,2,2,62.0,62.0,62.0,0.0,0.0,0.0,0.0,581.87,0.0,0.0,0
1,21,248.65,87,21,1,3.473809523809524,6.35,146,0,146,248.65,87.0,1,0.0068493150684931,1.0,1,1,146.0,146.0,146.0,0.0,0.0,0.0,0.0,248.65,0.0,0.0,1
2,11,532.76,646,11,1,4.751818181818181,10.95,84,155,239,266.38,323.0,0,0.00836820083682,0.3514644351464435,2,2,155.0,155.0,155.0,1.0,1.0,3.0,8.850000000000001,523.91,0.5,0.0166116074780388,0
1,14,299.34000000000003,149,14,1,3.3007142857142857,12.75,133,0,133,299.34000000000003,149.0,1,0.0075187969924812,1.0,1,1,133.0,133.0,133.0,1.0,1.0,11.0,13.75,285.59000000000003,1.0,0.0459343889891093,0
2,33,610.31,207,33,1,5.0230303030303025,12.75,84,159,243,305.155,103.5,0,0.0082304526748971,0.345679012345679,2,2,159.0,159.0,159.0,0.0,0.0,0.0,0.0,610.31,0.0,0.0,0
1,3,27.5,45,3,1,0.7066666666666667,0.85,182,0,182,27.5,45.0,1,0.0054945054945054,1.0,1,1,182.0,182.0,182.0,0.0,0.0,0.0,0.0,27.5,0.0,0.0,1
4,35,662.33,513,34,1,2.358857142857143,12.75,62,154,216,165.5825,128.25,0,0.0185185185185185,0.287037037037037,4,3,51.333333333333336,49.0,103.0,0.0,0.0,0.0,0.0,662.33,0.0,0.0,1
1,20,110.95,54,20,1,2.6375,8.5,122,0,122,110.95,54.0,1,0.0081967213114754,1.0,1,1,122.0,122.0,122.0,0.0,0.0,0.0,0.0,110.95,0.0,0.0,0
2,18,309.6,80,17,1,7.705555555555555,18.95,89,161,250,154.8,40.0,0,0.008,0.356,2,2,161.0,161.0,161.0,2.0,1.0,2.0,24.9,284.70000000000005,0.5,0.0804263565891472,0
2,3,131.58999999999995,25,3,1,7.196666666666666,14.95,243,8,252,65.79499999999999,12.5,0,0.0079365079365079,0.9642857142857144,2,1,9.0,9.0,9.0,1.0,1.0,1.0,4.95,126.63999999999996,0.5,0.0376168401854244,0
9,61,1145.29,1181,51,1,1.940327868852459,9.95,44,118,163,127.25444444444445,131.22222222222223,0,0.0552147239263803,0.2699386503067484,8,4,17.0,14.0,30.0,2.0,1.0,4.0,7.8,1137.49,0.1111111111111111,0.0068105021435618,0
2,59,833.54,781,50,1,3.213898305084746,14.95,54,51,106,416.77,390.5,0,0.0188679245283018,0.5094339622641509,2,2,52.0,52.0,52.0,0.0,0.0,0.0,0.0,833.54,0.0,0.0,0
1,19,339.88,287,19,1,1.8542105263157893,4.95,51,0,51,339.88,287.0,1,0.0196078431372549,1.0,1,1,51.0,51.0,51.0,0.0,0.0,0.0,0.0,339.88,0.0,0.0,1
1,34,708.1,414,34,1,2.4105882352941173,8.95,44,0,44,708.1,414.0,1,0.0227272727272727,1.0,1,1,44.0,44.0,44.0,0.0,0.0,0.0,0.0,708.1,0.0,0.0,1
2,42,586.61,467,34,1,2.577857142857143,10.95,79,89,168,293.305,233.5,0,0.0119047619047619,0.4702380952380952,2,2,89.0,89.0,89.0,3.0,1.0,3.0,14.75,571.86,0.5,0.0251444741821653,0
4,62,932.76,364,50,1,3.3351612903225805,14.95,55,181,237,233.19,91.0,0,0.0168776371308016,0.2320675105485232,4,4,60.666666666666664,38.0,127.0,14.0,1.0,89.0,144.44999999999996,788.3100000000001,0.25,0.1548629872636047,1
2,39,2369.88,1481,31,1,3.85,39.95,61,181,243,1184.94,740.5,0,0.0082304526748971,0.2510288065843621,2,2,182.0,182.0,182.0,3.0,3.0,6.0,62.099999999999994,2307.78,1.5,0.0262038584232113,0
2,9,148.22,96,9,1,1.5599999999999998,2.1,203,48,252,74.11,48.0,0,0.0079365079365079,0.8055555555555556,2,2,49.0,49.0,49.0,2.0,2.0,3.0,4.949999999999999,143.27,1.0,0.0333963027931453,1
2,76,411.67,154,72,1,3.251578947368421,19.95,108,129,238,205.835,77.0,0,0.0084033613445378,0.453781512605042,2,2,130.0,130.0,130.0,0.0,0.0,0.0,0.0,411.67,0.0,0.0,0
5,95,1702.59,953,75,1,2.062,8.5,82,159,241,340.518,190.6,0,0.0207468879668049,0.3402489626556016,5,5,39.75,33.0,65.0,0.0,0.0,0.0,0.0,1702.59,0.0,0.0,0
4,32,954.59,575,25,1,2.3284375,12.75,8,240,248,238.6475,143.75,0,0.0161290322580645,0.032258064516129,4,4,80.0,58.0,150.0,6.0,2.0,8.0,42.35,912.24,0.5,0.0443645963188384,1
3,54,513.3,149,32,1,3.787962962962963,9.95,65,130,196,171.1,49.666666666666664,0,0.0153061224489795,0.3316326530612244,3,3,65.5,65.5,74.0,0.0,0.0,0.0,0.0,513.3,0.0,0.0,0
1,30,549.05,195,30,1,3.796666666666667,10.95,9,0,9,549.05,195.0,1,0.1111111111111111,1.0,1,1,9.0,9.0,9.0,0.0,0.0,0.0,0.0,549.05,0.0,0.0,1
4,88,883.99,430,68,1,3.2101136363636367,14.95,37,160,198,220.9975,107.5,0,0.0202020202020202,0.1868686868686868,4,4,53.666666666666664,49.0,95.0,0.0,0.0,0.0,0.0,883.99,0.0,0.0,0
1,8,92.3,174,8,1,4.391249999999999,10.95,65,0,65,92.3,174.0,1,0.0153846153846153,1.0,1,1,65.0,65.0,65.0,0.0,0.0,0.0,0.0,92.3,0.0,0.0,1
1,22,225.74,111,22,1,3.4104545454545456,12.75,142,0,142,225.74,111.0,1,0.0070422535211267,1.0,1,1,142.0,142.0,142.0,0.0,0.0,0.0,0.0,225.74,0.0,0.0,0
2,40,622.07,530,35,1,2.3592500000000003,9.95,90,104,194,311.035,265.0,0,0.0103092783505154,0.4639175257731959,2,2,104.0,104.0,104.0,0.0,0.0,0.0,0.0,622.07,0.0,0.0,0
1,8,351.9,217,8,1,2.79625,10.65,69,0,69,351.9,217.0,1,0.0144927536231884,1.0,1,1,69.0,69.0,69.0,0.0,0.0,0.0,0.0,351.9,0.0,0.0,1
1,14,262.18,136,14,1,2.700714285714286,6.45,70,0,70,262.18,136.0,1,0.0142857142857142,1.0,1,1,70.0,70.0,70.0,0.0,0.0,0.0,0.0,262.18,0.0,0.0,0
2,11,214.5,110,9,1,1.95,1.95,77,105,183,107.25,55.0,0,0.0109289617486338,0.4207650273224044,2,2,106.0,106.0,106.0,0.0,0.0,0.0,0.0,214.5,0.0,0.0,0
1,35,145.06,68,35,1,2.806285714285714,12.75,241,0,241,145.06,68.0,1,0.0041493775933609,1.0,1,1,241.0,241.0,241.0,0.0,0.0,0.0,0.0,145.06,0.0,0.0,1
2,68,1415.45,695,67,1,5.336911764705882,79.95,30,220,251,707.725,347.5,0,0.0079681274900398,0.1195219123505976,2,2,221.0,221.0,221.0,1.0,1.0,1.0,79.95,1335.5,0.5,0.0564838037373273,1
12,163,6466.79,2674,110,1,7.248588957055214,295.0,30,179,210,538.8991666666667,222.83333333333337,0,0.0571428571428571,0.1428571428571428,9,6,22.5,18.0,71.0,3.0,2.0,47.0,221.35,6245.44,0.1666666666666666,0.0342287286273406,0
3,76,2205.33,1925,65,1,2.4194736842105264,12.75,13,63,77,735.11,641.6666666666666,0,0.0389610389610389,0.1688311688311688,3,2,32.0,32.0,41.0,1.0,1.0,24.0,61.2,2144.13,0.3333333333333333,0.0277509488375889,0
2,69,367.19,187,67,1,2.566086956521739,19.95,103,116,219,183.595,93.5,0,0.0091324200913242,0.4703196347031963,2,2,116.0,116.0,116.0,0.0,0.0,0.0,0.0,367.19,0.0,0.0,0
1,28,422.7,210,28,1,2.6964285714285716,6.75,195,0,195,422.7,210.0,1,0.0051282051282051,1.0,1,1,195.0,195.0,195.0,0.0,0.0,0.0,0.0,422.7,0.0,0.0,1
3,236,2315.4700000000003,1222,202,1,2.6202966101694916,12.75,52,187,239,771.8233333333334,407.3333333333333,0,0.0125523012552301,0.2175732217573222,3,3,93.5,93.5,140.0,0.0,0.0,0.0,0.0,2315.4700000000003,0.0,0.0,0
1,34,192.64,166,31,1,2.432352941176471,9.95,91,0,91,192.64,166.0,1,0.0109890109890109,1.0,1,1,91.0,91.0,91.0,0.0,0.0,0.0,0.0,192.64,0.0,0.0,0
1,10,140.55,53,10,1,5.0,12.75,107,0,107,140.55,53.0,1,0.0093457943925233,1.0,1,1,107.0,107.0,107.0,1.0,1.0,3.0,14.85,125.70000000000002,1.0,0.1056563500533618,1
2,35,603.0500000000001,315,30,1,2.624285714285714,10.65,139,49,188,301.52500000000003,157.5,0,0.0106382978723404,0.7393617021276596,2,2,49.0,49.0,49.0,0.0,0.0,0.0,0.0,603.0500000000001,0.0,0.0,1
1,9,81.75,21,9,1,4.35,10.95,41,0,41,81.75,21.0,1,0.024390243902439,1.0,1,1,41.0,41.0,41.0,0.0,0.0,0.0,0.0,81.75,0.0,0.0,0
10,148,2408.59,785,107,1,4.647162162162162,14.95,30,146,177,240.859,78.5,0,0.0564971751412429,0.1694915254237288,9,6,18.375,14.5,37.0,0.0,0.0,0.0,0.0,2408.59,0.0,0.0,0
1,3,176.51999999999998,108,3,1,6.206666666666666,14.95,145,0,145,176.51999999999998,108.0,1,0.0068965517241379,1.0,1,1,145.0,145.0,145.0,0.0,0.0,0.0,0.0,176.51999999999998,0.0,0.0,0
1,6,116.18,148,6,1,1.1966666666666668,2.95,50,0,50,116.18,148.0,1,0.02,1.0,1,1,50.0,50.0,50.0,0.0,0.0,0.0,0.0,116.18,0.0,0.0,1
1,59,975.33,617,59,1,2.874915254237288,14.95,44,0,44,975.33,617.0,1,0.0227272727272727,1.0,1,1,44.0,44.0,44.0,0.0,0.0,0.0,0.0,975.33,0.0,0.0,0
2,15,588.51,597,13,1,5.327333333333333,14.95,44,61,105,294.255,298.5,0,0.019047619047619,0.419047619047619,2,2,61.0,61.0,61.0,0.0,0.0,0.0,0.0,588.51,0.0,0.0,0
5,127,886.0,707,75,1,1.501968503937008,9.95,26,221,248,177.2,141.4,0,0.0201612903225806,0.1048387096774193,4,4,74.0,68.0,98.0,3.0,2.0,5.0,22.45,863.55,0.4,0.0253386004514672,0
1,3,78.6,44,3,1,2.3666666666666667,3.75,238,0,238,78.6,44.0,1,0.0042016806722689,1.0,1,1,238.0,238.0,238.0,0.0,0.0,0.0,0.0,78.6,0.0,0.0,0
4,30,1331.03,895,23,1,1.9986666666666664,7.95,146,92,238,332.7575,223.75,0,0.0168067226890756,0.6134453781512605,4,4,30.666666666666668,26.0,42.0,0.0,0.0,0.0,0.0,1331.03,0.0,0.0,1
2,13,622.44,492,11,1,1.4453846153846153,3.95,9,33,42,311.22,246.0,0,0.0476190476190476,0.2142857142857142,2,2,33.0,33.0,33.0,0.0,0.0,0.0,0.0,622.44,0.0,0.0,0
5,93,1553.23,1057,89,1,3.3051612903225807,15.95,33,218,251,310.646,211.4,0,0.0199203187250996,0.1314741035856573,5,4,54.5,40.0,133.0,1.0,1.0,2.0,5.9,1547.33,0.2,0.0037985359541085,0
1,1,109.44,576,1,1,0.19,0.19,70,0,70,109.44,576.0,1,0.0142857142857142,1.0,1,1,70.0,70.0,70.0,0.0,0.0,0.0,0.0,109.44,0.0,0.0,1
2,40,386.52,130,29,1,3.716,12.75,161,33,195,193.26,65.0,0,0.0102564102564102,0.8256410256410256,2,2,34.0,34.0,34.0,3.0,2.0,3.0,20.25,366.27,1.0,0.0523905619372865,0
7,297,1686.11,1295,190,1,1.9143434343434345,39.95,20,114,134,240.87285714285713,185.0,0,0.0522388059701492,0.1492537313432835,6,4,22.8,22.0,38.0,3.0,1.0,3.0,4.55,1681.56,0.1428571428571428,0.002698519076454,0
3,91,599.13,203,76,1,3.051868131868132,9.95,164,44,208,199.71,67.66666666666667,0,0.0144230769230769,0.7884615384615384,2,2,44.0,44.0,44.0,0.0,0.0,0.0,0.0,599.13,0.0,0.0,0
2,83,1364.92,804,81,1,3.5746987951807228,19.95,113,57,170,682.46,402.0,0,0.0117647058823529,0.6647058823529411,2,2,57.0,57.0,57.0,0.0,0.0,0.0,0.0,1364.92,0.0,0.0,0
8,42,3471.7200000000003,1266,17,1,3.4376190476190476,6.75,133,103,237,433.965,158.25,0,0.0337552742616033,0.5611814345991561,6,3,20.8,16.0,48.0,8.0,5.0,163.0,767.85,2703.8700000000003,0.625,0.2211727904324081,0
13,252,2842.11,606,87,1,5.405555555555556,16.95,24,219,244,218.62384615384616,46.61538461538461,0,0.0532786885245901,0.0983606557377049,13,8,18.333333333333332,15.5,42.0,3.0,1.0,3.0,35.4,2806.71,0.0769230769230769,0.0124555347963308,0
2,34,823.4,596,34,1,2.1173529411764704,10.65,35,159,195,411.7,298.0,0,0.0102564102564102,0.1794871794871795,2,2,160.0,160.0,160.0,6.0,3.0,89.0,75.85,747.55,1.5,0.0921180471216905,1
2,10,2258.8,1220,9,1,1.946,4.19,75,51,126,1129.4,610.0,0,0.0158730158730158,0.5952380952380952,2,2,51.0,51.0,51.0,4.0,2.0,308.0,469.52,1789.2800000000002,1.0,0.2078625819018948,0
1,11,181.15,58,11,1,4.245454545454546,9.95,110,0,110,181.15,58.0,1,0.009090909090909,1.0,1,1,110.0,110.0,110.0,3.0,1.0,7.0,26.55,154.6,1.0,0.146563621308308,1
1,2,111.72,84,2,1,2.005,2.95,113,0,113,111.72,84.0,1,0.0088495575221238,1.0,1,1,113.0,113.0,113.0,0.0,0.0,0.0,0.0,111.72,0.0,0.0,0
1,27,405.85,232,27,1,4.8351851851851855,16.95,104,0,104,405.85,232.0,1,0.0096153846153846,1.0,1,1,104.0,104.0,104.0,3.0,1.0,4.0,6.95,398.9,1.0,0.0171245534064309,1
1,16,106.75,39,16,1,4.14375,14.95,185,0,185,106.75,39.0,1,0.0054054054054054,1.0,1,1,185.0,185.0,185.0,0.0,0.0,0.0,0.0,106.75,0.0,0.0,1
8,216,8397.99,5037,175,1,3.02912037037037,18.95,40,212,253,1049.74875,629.625,0,0.0316205533596837,0.1581027667984189,6,4,42.6,41.0,105.0,0.0,0.0,0.0,0.0,8397.99,0.0,0.0,0
2,10,177.9,70,10,1,4.4399999999999995,12.75,20,13,34,88.95,35.0,0,0.0588235294117647,0.5882352941176471,2,1,14.0,14.0,14.0,0.0,0.0,0.0,0.0,177.9,0.0,0.0,0
3,30,458.26,120,26,1,5.434666666666667,15.95,110,140,251,152.75333333333333,40.0,0,0.0119521912350597,0.4382470119521912,3,3,70.5,70.5,110.0,0.0,0.0,0.0,0.0,458.26,0.0,0.0,1
3,167,1000.01,647,146,1,2.0146107784431138,9.95,44,208,252,333.33666666666664,215.66666666666663,0,0.0119047619047619,0.1746031746031746,3,3,104.0,104.0,112.0,1.0,1.0,2.0,1.7,998.31,0.3333333333333333,0.0016999830001699,0
3,42,1218.81,943,40,1,2.2561904761904765,12.75,94,38,132,406.27,314.3333333333333,0,0.0227272727272727,0.7121212121212122,3,2,19.0,19.0,32.0,4.0,2.0,32.0,150.6,1068.21,0.6666666666666666,0.1235631476604228,0
1,9,171.0,60,9,1,4.577777777777778,12.75,105,0,105,171.0,60.0,1,0.0095238095238095,1.0,1,1,105.0,105.0,105.0,0.0,0.0,0.0,0.0,171.0,0.0,0.0,1
1,59,291.77,232,54,1,2.0486440677966105,14.95,167,0,167,291.77,232.0,1,0.0059880239520958,1.0,1,1,167.0,167.0,167.0,0.0,0.0,0.0,0.0,291.77,0.0,0.0,1
1,30,671.59,275,29,1,3.5313333333333334,19.95,55,0,55,671.59,275.0,1,0.0181818181818181,1.0,1,1,55.0,55.0,55.0,0.0,0.0,0.0,0.0,671.59,0.0,0.0,0
2,21,165.06,114,21,1,1.9695238095238097,4.25,167,0,167,82.53,57.0,0,0.0119760479041916,1.0,1,1,167.0,167.0,167.0,0.0,0.0,0.0,0.0,165.06,0.0,0.0,0
